key,vsm_actual_x,SaldoInsolutoActual_x,PagosVencidosMeses_x,vsm_actual_y,SaldoInsolutoActual_y,PagosVencidosMeses_y,estado
431,2686.144,127.17,0,2686.144,128.19,0,Estado de Mexico
432,2686.144,28.51,0,2686.144,28.28,0,Distrito Federal
433,2686.144,58.85,0,2686.144,58.37,0,Estado de Mexico
434,2686.144,81.74,0,2686.144,82.48,0,Estado de Mexico
435,2686.144,126.53,0,2686.144,128.67,0,Distrito Federal
436,2686.144,58.98,0,2686.144,59.2,0,Distrito Federal
437,2686.144,126.76,0,2686.144,127.34,0,Estado de Mexico
438,2686.144,296.73,0,2686.144,295.05,0,Estado de Mexico
439,2686.144,131.83,1,2686.144,133.01,1,Estado de Mexico
440,2686.144,137.04,0,2686.144,137.64,0,Estado de Mexico
441,2686.144,140.17,0,2686.144,140.75,0,Estado de Mexico
442,2686.144,105.97,0,2686.144,106.45,0,Estado de Mexico
443,2686.144,150.91,0,2686.144,151.6,0,Distrito Federal
444,2686.144,160.0,0,2686.144,160.72,0,Estado de Mexico
445,2686.144,78.03,0,2686.144,78.3,0,Estado de Mexico
446,2686.144,117.01,0,2686.144,118.03,0,Estado de Mexico
447,2686.144,85.6,0,2686.144,85.99,0,Distrito Federal
448,2686.144,98.87,0,2686.144,99.32,0,Distrito Federal
449,2686.144,86.54,0,2686.144,87.25,0,Estado de Mexico
450,2686.144,268.58,0,2686.144,269.83,0,Distrito Federal
451,2686.144,339.44,0,2686.144,340.98,0,Estado de Mexico
452,2686.144,149.65,0,2686.144,150.73,0,Estado de Mexico
453,2686.144,225.65,0,2686.144,231.09,0,Estado de Mexico
454,2686.144,233.77,0,2686.144,234.72,0,Distrito Federal
455,2686.144,230.29,0,2686.144,231.32,0,Estado de Mexico
456,2686.144,143.9,0,2686.144,146.09,0,Distrito Federal
457,2686.144,21.94,0,2686.144,22.04,0,Distrito Federal
458,2686.144,32.72,0,2686.144,32.86,0,Estado de Mexico
459,2686.144,134.5,0,2686.144,135.11,0,Estado de Mexico
460,2686.144,117.36,0,2686.144,117.84,0,Estado de Mexico
461,2686.144,191.87,0,2686.144,192.72,0,Distrito Federal
462,2686.144,62.06,0,2686.144,62.29,0,Distrito Federal
463,2686.144,58.28,0,2686.144,58.49,0,Estado de Mexico
464,2686.144,234.91,0,2686.144,235.93,0,Distrito Federal
465,2686.144,224.86,0,2686.144,228.5,0,Estado de Mexico
466,2686.144,172.16,1,2686.144,172.94,0,Estado de Mexico
467,2686.144,232.73,0,2686.144,233.75,0,Estado de Mexico
468,2686.144,479.86,0,2686.144,486.93,0,Estado de Mexico
469,2686.144,126.65,0,2686.144,127.2,0,Estado de Mexico
470,2686.144,78.92,0,2686.144,79.26,0,Quintana Roo
471,2686.144,133.05,0,2686.144,133.62,0,Distrito Federal
472,2686.144,120.36,0,2686.144,120.94,0,Estado de Mexico
473,2686.144,178.22,0,2686.144,177.42,0,Estado de Mexico
474,2686.144,172.4,0,2686.144,173.05,0,Estado de Mexico
475,2686.144,117.68,0,2686.144,118.64,0,Estado de Mexico
476,2686.144,136.31,0,2686.144,136.9,0,Estado de Mexico
477,2686.144,42.24,0,2686.144,42.43,0,Estado de Mexico
478,2686.144,244.97,0,2686.144,247.2,0,Estado de Mexico
479,2686.144,190.18,0,2686.144,189.21,0,Estado de Mexico
480,2686.144,174.71,0,2686.144,175.45,0,Estado de Mexico
481,2686.144,123.96,0,2686.144,124.51,0,Estado de Mexico
482,2686.144,272.62,0,2686.144,273.74,0,Estado de Mexico
483,2686.144,104.28,0,2686.144,106.55,0,Estado de Mexico
484,2686.144,133.44,0,2686.144,133.96,0,Distrito Federal
485,2686.144,412.08,0,2686.144,409.65,0,Estado de Mexico
486,2686.144,45.78,0,2686.144,45.95,0,Estado de Mexico
487,2686.144,9.47,0,2686.144,9.53,0,Distrito Federal
488,2686.144,52.26,0,2686.144,54.41,0,Estado de Mexico
489,2686.144,227.12,0,2686.144,228.01,0,Distrito Federal
490,2686.144,119.19,0,2686.144,121.1,0,Estado de Mexico
491,2686.144,60.4,1,2686.144,61.7,0,Estado de Mexico
492,2686.144,96.4,1,2686.144,97.21,1,Estado de Mexico
493,2686.144,175.34,0,2686.144,176.1,0,Estado de Mexico
494,2686.144,122.24,0,2686.144,123.25,0,Estado de Mexico
495,2686.144,118.84,0,2686.144,121.87,1,Estado de Mexico
496,2686.144,164.68,0,2686.144,165.39,0,Sinaloa
497,2686.144,342.44,1,2686.144,343.7,1,Jalisco
498,2686.144,105.39,0,2686.144,106.97,1,Sinaloa
499,2686.144,68.88,2,2686.144,69.12,1,Sinaloa
500,2686.144,168.29,0,2686.144,169.04,0,Sinaloa
501,2686.144,117.26,0,2686.144,119.0,0,Sinaloa
502,2686.144,129.92,0,2686.144,129.58,0,Sinaloa
503,2686.144,120.8,0,2686.144,121.32,0,Sinaloa
504,2686.144,162.73,1,2686.144,163.41,0,Jalisco
505,2686.144,228.96,0,2686.144,235.53,0,Sinaloa
506,2686.144,339.45,0,2686.144,340.9,0,Sinaloa
507,2686.144,204.12,0,2686.144,204.95,0,Sinaloa
508,2686.144,290.23,0,2686.144,294.09,0,Sinaloa
509,2686.144,79.69,0,2686.144,80.03,0,Sinaloa
510,2686.144,224.58,0,2686.144,229.46,0,Sinaloa
511,2686.144,457.41,0,2686.144,463.37,0,Sinaloa
512,2686.144,187.51,0,2686.144,188.69,0,Sinaloa
513,2686.144,258.45,0,2686.144,263.95,0,Sinaloa
514,2686.144,146.34,0,2686.144,145.79,0,Quintana Roo
515,2686.144,95.8,0,2686.144,96.24,0,Quintana Roo
516,2686.144,140.06,0,2686.144,140.55,0,Quintana Roo
517,2686.144,146.63,0,2686.144,148.58,0,Quintana Roo
518,2686.144,137.03,0,2686.144,137.8,0,Quintana Roo
519,2686.144,310.98,3,2686.144,305.7,2,Quintana Roo
520,2686.144,403.06,0,2686.144,406.72,0,Quintana Roo
521,2686.144,413.68,0,2686.144,417.39,0,Quintana Roo
522,2686.144,80.14,0,2686.144,80.48,0,Quintana Roo
523,2686.144,59.29,0,2686.144,60.73,0,Quintana Roo
524,2686.144,97.51,0,2686.144,99.0,1,Quintana Roo
525,2686.144,151.71,0,2686.144,152.3,0,Quintana Roo
526,2686.144,65.49,0,2686.144,65.72,0,Quintana Roo
527,2686.144,447.07,0,2686.144,448.82,0,Quintana Roo
528,2686.144,88.05,0,2686.144,87.45,0,Quintana Roo
529,2686.144,96.78,0,2686.144,97.62,0,Quintana Roo
530,2686.144,90.82,0,2686.144,91.21,0,Quintana Roo
531,2686.144,102.03,0,2686.144,103.58,1,Quintana Roo
532,2686.144,96.61,0,2686.144,97.02,0,Quintana Roo
533,2686.144,75.27,0,2686.144,75.52,0,Quintana Roo
534,2686.144,84.15,0,2686.144,84.53,0,Quintana Roo
535,2686.144,77.97,0,2686.144,79.22,0,Quintana Roo
536,2686.144,99.52,0,2686.144,99.95,0,Quintana Roo
537,2686.144,43.33,0,2686.144,43.51,0,Quintana Roo
538,2686.144,239.5,0,2686.144,240.4,0,Jalisco
539,2686.144,60.76,0,2686.144,60.99,0,Jalisco
540,2686.144,82.85,0,2686.144,83.2,0,Quintana Roo
541,2686.144,52.91,1,2686.144,54.41,0,Quintana Roo
542,2686.144,297.5,0,2686.144,298.7,0,Quintana Roo
543,2686.144,158.22,1,2686.144,158.89,0,Quintana Roo
544,2686.144,91.6,0,2686.144,90.97,0,Quintana Roo
545,2686.144,103.5,0,2686.144,103.95,0,Quintana Roo
546,2686.144,91.6,2,2686.144,91.05,1,Quintana Roo
547,2686.144,53.99,0,2686.144,54.18,0,Quintana Roo
548,2686.144,68.57,1,2686.144,69.6,0,Quintana Roo
549,2686.144,12.5,0,2686.144,13.01,0,Quintana Roo
550,2686.144,89.73,0,2686.144,90.47,0,Quintana Roo
551,2686.144,69.24,0,2686.144,68.74,0,Quintana Roo
552,2686.144,76.99,1,2686.144,76.4,0,Quintana Roo
553,2686.144,89.63,0,2686.144,89.99,0,Quintana Roo
554,2686.144,68.31,0,2686.144,68.62,0,Quintana Roo
555,2686.144,67.86,0,2686.144,68.47,0,Quintana Roo
556,2686.144,96.09,1,2686.144,96.47,2,Quintana Roo
557,2686.144,45.12,0,2686.144,44.76,0,Quintana Roo
558,2686.144,207.44,0,2686.144,208.3,0,Quintana Roo
559,2686.144,78.39,0,2686.144,78.74,0,Quintana Roo
560,2686.144,95.08,1,2686.144,96.5,1,Quintana Roo
561,2686.144,419.14,0,2686.144,422.7,0,Quintana Roo
562,2686.144,372.59,0,2686.144,374.07,0,Quintana Roo
563,2686.144,63.67,0,2686.144,65.93,0,Quintana Roo
564,2686.144,83.62,0,2686.144,84.0,0,Quintana Roo
565,2686.144,52.33,0,2686.144,52.53,0,Quintana Roo
566,2686.144,70.29,1,2686.144,70.54,0,Jalisco
567,2686.144,91.26,0,2686.144,91.66,0,Quintana Roo
568,2686.144,65.29,3,2686.144,65.51,2,Quintana Roo
569,2686.144,102.76,0,2686.144,102.14,0,Quintana Roo
570,2686.144,125.58,0,2686.144,126.57,0,Quintana Roo
571,2686.144,108.44,0,2686.144,108.87,0,Quintana Roo
572,2686.144,90.31,2,2686.144,90.69,2,Quintana Roo
573,2686.144,104.75,0,2686.144,105.21,0,Quintana Roo
574,2686.144,89.38,0,2686.144,89.73,0,Quintana Roo
575,2686.144,157.07,0,2686.144,158.02,0,Quintana Roo
576,2686.144,203.7,0,2686.144,205.36,0,Quintana Roo
577,2686.144,132.89,0,2686.144,132.12,0,Jalisco
578,2686.144,0.69,0,2686.144,0.73,0,Quintana Roo
579,2686.144,112.84,0,2686.144,114.51,1,Quintana Roo
580,2686.144,31.48,0,2686.144,31.59,0,Quintana Roo
581,2686.144,159.67,0,2686.144,160.32,0,Quintana Roo
582,2686.144,225.68,0,2686.144,227.54,0,Quintana Roo
583,2686.144,90.64,0,2686.144,92.63,0,Jalisco
584,2686.144,42.63,0,2686.144,42.78,0,Quintana Roo
585,2686.144,28.49,0,2686.144,29.26,1,Jalisco
586,2686.144,177.7,2,2686.144,178.33,2,Quintana Roo
587,2686.144,146.31,0,2686.144,147.18,0,Quintana Roo
588,2686.144,38.28,0,2686.144,37.97,0,Quintana Roo
589,2686.144,102.35,0,2686.144,103.88,0,Quintana Roo
590,2686.144,255.41,0,2686.144,259.26,0,Quintana Roo
591,2686.144,136.69,1,2686.144,138.73,0,Quintana Roo
592,2686.144,131.64,0,2686.144,134.46,0,Quintana Roo
593,2686.144,104.09,0,2686.144,104.56,0,Quintana Roo
594,2686.144,77.91,0,2686.144,78.25,0,Quintana Roo
595,2686.144,56.11,0,2686.144,56.31,0,Quintana Roo
596,2686.144,66.95,2,2686.144,67.18,2,Quintana Roo
597,2686.144,36.8,0,2686.144,36.93,0,Quintana Roo
598,2686.144,83.33,0,2686.144,83.7,0,Quintana Roo
599,2686.144,66.74,0,2686.144,66.98,0,Quintana Roo
600,2686.144,63.11,0,2686.144,63.35,0,Quintana Roo
601,2686.144,114.0,0,2686.144,114.49,0,Quintana Roo
602,2686.144,287.18,0,2686.144,291.71,0,Quintana Roo
603,2686.144,200.04,2,2686.144,205.27,1,Quintana Roo
604,2686.144,130.33,1,2686.144,130.92,0,Quintana Roo
605,2686.144,101.05,0,2686.144,102.54,0,Quintana Roo
606,2686.144,187.87,0,2686.144,188.59,0,Quintana Roo
607,2686.144,77.7,0,2686.144,78.04,0,Quintana Roo
608,2686.144,236.1,0,2686.144,235.2,0,Quintana Roo
609,2686.144,117.85,0,2686.144,118.38,0,Quintana Roo
610,2686.144,30.91,0,2686.144,31.02,0,Quintana Roo
611,2686.144,60.94,0,2686.144,68.98,0,Quintana Roo
612,2686.144,38.28,1,2686.144,37.7,0,Quintana Roo
613,2686.144,264.45,0,2686.144,265.63,0,Quintana Roo
614,2686.144,28.95,0,2686.144,29.05,0,Quintana Roo
615,2686.144,119.46,0,2686.144,121.38,1,Quintana Roo
616,2686.144,46.0,0,2686.144,47.17,1,Quintana Roo
617,2686.144,99.4,0,2686.144,99.82,0,Jalisco
618,2686.144,62.45,0,2686.144,61.94,0,Quintana Roo
619,2686.144,74.89,0,2686.144,75.23,0,Quintana Roo
620,2686.144,65.5,0,2686.144,65.72,0,Quintana Roo
621,2686.144,26.55,0,2686.144,26.35,0,Quintana Roo
622,2686.144,104.86,0,2686.144,105.31,0,Quintana Roo
623,2686.144,62.84,0,2686.144,63.08,0,Quintana Roo
624,2686.144,100.12,0,2686.144,100.55,0,Quintana Roo
625,2686.144,46.43,0,2686.144,48.65,0,Quintana Roo
626,2686.144,86.56,0,2686.144,86.94,0,Quintana Roo
627,2686.144,450.75,0,2686.144,452.69,0,Quintana Roo
628,2686.144,130.3,0,2686.144,130.87,0,Quintana Roo
629,2686.144,44.88,0,2686.144,45.04,0,Quintana Roo
630,2686.144,82.93,0,2686.144,83.32,0,Quintana Roo
631,2686.144,54.21,0,2686.144,55.05,0,Quintana Roo
632,2686.144,102.02,2,2686.144,103.62,1,Quintana Roo
633,2686.144,107.96,3,2686.144,106.25,2,Quintana Roo
634,2686.144,169.96,0,2686.144,170.7,0,Quintana Roo
635,2686.144,36.51,0,2686.144,38.88,0,Quintana Roo
636,2686.144,199.22,0,2686.144,197.86,0,Quintana Roo
637,2686.144,79.94,0,2686.144,80.29,0,Quintana Roo
638,2686.144,68.99,0,2686.144,69.2,0,Quintana Roo
639,2686.144,76.32,0,2686.144,76.6,0,Quintana Roo
640,2686.144,78.24,0,2686.144,78.97,0,Quintana Roo
641,2686.144,87.41,0,2686.144,87.83,0,Quintana Roo
642,2686.144,101.16,0,2686.144,101.91,0,Quintana Roo
643,2686.144,88.29,0,2686.144,89.67,0,Quintana Roo
644,2686.144,104.43,0,2686.144,104.88,0,Quintana Roo
645,2686.144,27.32,0,2686.144,28.72,0,Quintana Roo
646,2686.144,102.82,0,2686.144,104.35,0,Quintana Roo
647,2686.144,705.03,0,2686.144,707.99,0,Quintana Roo
648,2686.144,88.31,0,2686.144,88.69,0,Quintana Roo
649,2686.144,122.66,0,2686.144,123.18,0,Quintana Roo
650,2686.144,348.62,0,2686.144,350.4,0,Quintana Roo
651,2686.144,70.14,0,2686.144,70.38,0,Quintana Roo
652,2686.144,54.59,0,2686.144,55.8,0,Quintana Roo
653,2686.144,161.16,0,2686.144,162.51,0,Quintana Roo
654,2686.144,328.82,1,2686.144,323.46,0,Quintana Roo
655,2686.144,31.5,0,2686.144,31.25,0,Quintana Roo
656,2686.144,315.02,0,2686.144,316.31,0,Quintana Roo
657,2686.144,58.88,0,2686.144,59.07,0,Quintana Roo
658,2686.144,119.6,0,2686.144,120.57,0,Quintana Roo
659,2686.144,145.4,0,2686.144,145.98,0,Distrito Federal
660,2686.144,205.41,0,2686.144,206.2,0,Estado de Mexico
661,2686.144,93.18,0,2686.144,93.55,0,Estado de Mexico
662,2686.144,467.4,0,2686.144,469.31,0,Estado de Mexico
663,2686.144,140.41,0,2686.144,142.5,2,Estado de Mexico
664,2686.144,109.58,0,2686.144,110.49,0,Estado de Mexico
665,2686.144,105.19,0,2686.144,105.61,0,Estado de Mexico
666,2686.144,307.54,1,2686.144,308.89,0,Estado de Mexico
667,2686.144,231.96,0,2686.144,232.98,0,Estado de Mexico
668,2686.144,7.93,0,2686.144,8.06,0,Estado de Mexico
669,2686.144,144.8,0,2686.144,146.99,0,Estado de Mexico
670,2686.144,580.95,0,2686.144,583.39,0,Estado de Mexico
671,2686.144,554.97,0,2686.144,557.41,0,Estado de Mexico
672,2686.144,121.49,0,2686.144,169.27,0,Estado de Mexico
673,2686.144,712.94,0,2686.144,726.51,0,Estado de Mexico
674,2686.144,28.13,0,2686.144,28.76,0,Estado de Mexico
675,2686.144,122.28,0,2686.144,122.77,0,Estado de Mexico
676,2686.144,166.19,0,2686.144,166.86,0,Estado de Mexico
677,2686.144,70.28,0,2686.144,69.71,0,Estado de Mexico
678,2686.144,127.45,0,2686.144,132.22,0,Estado de Mexico
679,2686.144,75.01,3,2686.144,73.72,2,Estado de Mexico
680,2686.144,91.12,0,2686.144,91.91,0,Estado de Mexico
681,2686.144,199.83,0,2686.144,200.75,0,Jalisco
682,2686.144,249.57,0,2686.144,250.64,0,Jalisco
683,2686.144,472.99,1,2686.144,479.1,1,Jalisco
684,2686.144,128.18,0,2686.144,128.8,0,Jalisco
685,2686.144,102.81,0,2686.144,103.23,1,Jalisco
686,2686.144,303.94,1,2686.144,303.56,1,Jalisco
687,2686.144,314.51,1,2686.144,315.8,0,Jalisco
688,2686.144,57.72,0,2686.144,57.93,0,Jalisco
689,2686.144,40.29,0,2686.144,39.96,0,Jalisco
690,2686.144,112.64,0,2686.144,112.14,0,Jalisco
691,2686.144,348.84,0,2686.144,350.26,0,Jalisco
692,2686.144,89.43,1,2686.144,89.79,1,Jalisco
693,2686.144,154.33,0,2686.144,154.96,0,Jalisco
694,2686.144,42.5,2,2686.144,45.51,2,Jalisco
695,2686.144,212.89,0,2686.144,214.66,0,Jalisco
696,2686.144,195.22,0,2686.144,195.91,0,Jalisco
697,2686.144,409.81,0,2686.144,411.5,0,Jalisco
698,2686.144,349.74,0,2686.144,354.46,1,Jalisco
699,2686.144,116.22,0,2686.144,116.68,0,Jalisco
700,2686.144,304.13,0,2686.144,308.69,0,Jalisco
701,2686.144,183.12,0,2686.144,183.87,0,Jalisco
702,2686.144,238.57,0,2686.144,239.58,0,Jalisco
703,2686.144,32.52,0,2686.144,39.47,0,Jalisco
704,2686.144,274.02,0,2686.144,275.14,0,Jalisco
705,2686.144,98.95,0,2686.144,99.36,0,Jalisco
706,2686.144,243.37,0,2686.144,244.38,0,Jalisco
707,2686.144,137.63,0,2686.144,138.13,0,Jalisco
708,2686.144,280.28,0,2686.144,281.33,0,Jalisco
709,2686.144,76.26,0,2686.144,77.39,0,Jalisco
710,2686.144,226.74,1,2686.144,228.54,1,Jalisco
711,2686.144,234.69,0,2686.144,235.64,0,Jalisco
712,2686.144,69.78,0,2686.144,70.09,0,Jalisco
713,2686.144,208.9,0,2686.144,209.74,0,Jalisco
714,2686.144,109.59,0,2686.144,110.03,0,Estado de Mexico
715,2686.144,126.18,0,2686.144,126.66,0,Estado de Mexico
716,2686.144,231.15,0,2686.144,234.65,0,Estado de Mexico
717,2686.144,207.63,0,2686.144,209.39,0,Distrito Federal
718,2686.144,89.9,0,2686.144,90.31,0,Colima
719,2686.144,217.27,0,2686.144,218.15,0,Colima
720,2686.144,115.24,0,2686.144,117.87,0,Colima
721,2686.144,30.94,0,2686.144,31.13,0,Nayarit
722,2686.144,75.54,0,2686.144,76.72,0,Michoacan
723,2686.144,114.82,0,2686.144,115.9,0,Michoacan
724,2686.144,120.07,0,2686.144,119.31,0,Nayarit
725,2686.144,198.32,0,2686.144,199.24,0,Jalisco
726,2686.144,121.3,0,2686.144,121.86,0,Nayarit
727,2686.144,115.16,0,2686.144,115.63,0,Nayarit
728,2686.144,840.66,0,2686.144,838.28,0,Nayarit
729,2686.144,377.18,0,2686.144,374.92,0,Jalisco
730,2686.144,136.26,0,2686.144,138.31,0,Nayarit
731,2686.144,162.19,0,2686.144,162.88,0,Jalisco
732,2686.144,207.6,0,2686.144,208.47,0,Jalisco
733,2686.144,272.08,0,2686.144,275.71,1,Nayarit
734,2686.144,395.44,0,2686.144,397.19,0,Jalisco
735,2686.144,141.52,0,2686.144,142.1,0,Nayarit
736,2686.144,115.99,0,2686.144,117.74,0,Nayarit
737,2686.144,79.48,0,2686.144,79.81,0,Jalisco
738,2686.144,182.3,0,2686.144,181.12,0,Nayarit
739,2686.144,57.99,2,2686.144,58.89,1,Jalisco
740,2686.144,69.07,0,2686.144,69.3,0,Jalisco
741,2686.144,180.24,0,2686.144,181.01,0,Jalisco
742,2686.144,148.85,0,2686.144,151.03,1,Nayarit
743,2686.144,56.95,1,2686.144,57.15,1,Jalisco
744,2686.144,84.95,0,2686.144,85.3,0,Nayarit
745,2686.144,144.86,0,2686.144,145.42,0,Nayarit
746,2686.144,245.57,0,2686.144,246.6,0,Jalisco
747,2686.144,176.45,0,2686.144,177.2,0,Jalisco
748,2686.144,133.87,0,2686.144,135.31,0,Nayarit
749,2686.144,133.83,0,2686.144,134.39,0,Jalisco
750,2686.144,164.1,0,2686.144,164.79,0,San Luis Potosi
751,2686.144,184.71,0,2686.144,185.63,0,San Luis Potosi
752,2686.144,160.93,0,2686.144,161.75,0,San Luis Potosi
753,2686.144,245.1,0,2686.144,246.13,0,San Luis Potosi
754,2686.144,210.86,0,2686.144,211.94,0,San Luis Potosi
755,2686.144,205.47,0,2686.144,206.34,0,Jalisco
756,2686.144,97.27,1,2686.144,96.67,0,Jalisco
757,2686.144,207.44,0,2686.144,208.49,0,San Luis Potosi
758,2686.144,231.76,0,2686.144,230.28,0,San Luis Potosi
759,2686.144,121.33,0,2686.144,121.82,0,San Luis Potosi
760,2686.144,148.75,0,2686.144,150.21,0,Queretaro
761,2686.144,130.6,0,2686.144,132.61,0,San Luis Potosi
762,2686.144,356.78,0,2686.144,354.57,0,San Luis Potosi
763,2686.144,126.99,0,2686.144,127.6,0,San Luis Potosi
764,2686.144,95.75,0,2686.144,98.46,0,San Luis Potosi
765,2686.144,61.4,0,2686.144,64.52,0,San Luis Potosi
766,2686.144,123.19,0,2686.144,121.29,0,San Luis Potosi
767,2686.144,161.72,0,2686.144,164.5,0,San Luis Potosi
768,2686.144,203.35,0,2686.144,204.33,0,Queretaro
769,2686.144,376.18,0,2686.144,382.91,0,San Luis Potosi
770,2686.144,215.44,0,2686.144,218.25,0,Queretaro
771,2686.144,149.93,0,2686.144,149.01,0,San Luis Potosi
772,2686.144,238.75,0,2686.144,241.17,0,San Luis Potosi
773,2686.144,188.16,0,2686.144,186.99,0,San Luis Potosi
774,2686.144,209.16,0,2686.144,207.88,0,San Luis Potosi
775,2686.144,145.86,0,2686.144,146.57,0,San Luis Potosi
776,2686.144,66.53,0,2686.144,65.94,0,San Luis Potosi
777,2686.144,84.64,1,2686.144,85.92,0,San Luis Potosi
778,2686.144,112.95,0,2686.144,113.46,0,San Luis Potosi
779,2686.144,127.79,0,2686.144,128.42,0,San Luis Potosi
780,2686.144,252.6,0,2686.144,254.63,0,San Luis Potosi
781,2686.144,251.49,2,2686.144,249.91,1,San Luis Potosi
782,2686.144,155.72,0,2686.144,154.62,0,San Luis Potosi
783,2686.144,206.23,0,2686.144,206.93,0,San Luis Potosi
784,2686.144,0.0,0,2686.144,115.89,0,San Luis Potosi
785,2686.144,109.89,0,2686.144,112.36,0,San Luis Potosi
786,2686.144,179.29,0,2686.144,181.97,0,San Luis Potosi
787,2686.144,265.72,0,2686.144,264.15,0,San Luis Potosi
788,2686.144,70.74,1,2686.144,70.59,0,San Luis Potosi
789,2686.144,202.97,0,2686.144,204.17,0,San Luis Potosi
790,2686.144,81.65,0,2686.144,80.22,0,San Luis Potosi
791,2686.144,360.41,0,2686.144,358.27,0,San Luis Potosi
792,2686.144,33.08,0,2686.144,33.2,0,San Luis Potosi
793,2686.144,198.61,0,2686.144,199.48,0,San Luis Potosi
794,2686.144,176.2,0,2686.144,177.04,0,San Luis Potosi
795,2686.144,140.79,0,2686.144,142.99,0,San Luis Potosi
796,2686.144,165.88,0,2686.144,167.37,0,Guanajuato
797,2686.144,98.69,0,2686.144,101.44,0,San Luis Potosi
798,2686.144,98.13,0,2686.144,99.51,0,Jalisco
799,2686.144,167.42,1,2686.144,168.07,0,San Luis Potosi
800,2686.144,177.3,0,2686.144,178.04,0,San Luis Potosi
801,2686.144,205.08,0,2686.144,206.77,0,San Luis Potosi
802,2686.144,69.76,0,2686.144,70.03,0,San Luis Potosi
803,2686.144,81.96,0,2686.144,82.3,0,San Luis Potosi
804,2686.144,210.84,0,2686.144,212.39,0,San Luis Potosi
805,2686.144,167.32,0,2686.144,166.21,0,San Luis Potosi
806,2686.144,151.93,0,2686.144,154.22,0,San Luis Potosi
807,2686.144,113.26,0,2686.144,112.74,0,San Luis Potosi
808,2686.144,236.06,0,2686.144,237.04,0,San Luis Potosi
809,2686.144,1.52,0,2686.144,1.53,0,San Luis Potosi
810,2686.144,125.36,0,2686.144,124.63,0,San Luis Potosi
811,2686.144,172.0,0,2686.144,174.57,0,San Luis Potosi
812,2686.144,30.18,0,2686.144,30.28,0,San Luis Potosi
813,2686.144,277.28,0,2686.144,275.98,0,San Luis Potosi
814,2686.144,187.08,0,2686.144,188.06,0,San Luis Potosi
815,2686.144,115.9,1,2686.144,114.15,0,San Luis Potosi
816,2686.144,73.91,0,2686.144,82.44,0,San Luis Potosi
817,2686.144,129.63,0,2686.144,130.14,0,San Luis Potosi
818,2686.144,81.03,0,2686.144,81.69,0,San Luis Potosi
819,2686.144,115.69,0,2686.144,123.19,0,Nuevo Leon
820,2686.144,80.75,0,2686.144,82.99,0,Nuevo Leon
821,2686.144,46.04,0,2686.144,46.27,0,Nuevo Leon
822,2686.144,172.41,0,2686.144,175.14,0,Nuevo Leon
823,2686.144,35.0,0,2686.144,39.67,0,Nuevo Leon
824,2686.144,136.84,0,2686.144,137.44,0,Nuevo Leon
825,2686.144,82.52,0,2686.144,82.96,0,Nuevo Leon
826,2686.144,73.01,0,2686.144,73.73,0,Nuevo Leon
827,2686.144,83.81,0,2686.144,84.36,0,Nuevo Leon
828,2686.144,45.33,0,2686.144,45.55,0,Nuevo Leon
829,2686.144,300.72,0,2686.144,299.6,0,Nuevo Leon
830,2686.144,205.75,0,2686.144,208.87,0,Nuevo Leon
831,2686.144,79.84,0,2686.144,80.22,0,Nuevo Leon
832,2686.144,228.02,1,2686.144,232.36,0,Nuevo Leon
833,2686.144,109.88,1,2686.144,111.46,2,Nuevo Leon
834,2686.144,201.17,1,2686.144,201.96,1,Nuevo Leon
835,2686.144,44.27,0,2686.144,44.08,0,Nuevo Leon
836,2686.144,292.11,0,2686.144,293.37,0,Nuevo Leon
837,2686.144,142.18,0,2686.144,144.39,0,Nuevo Leon
838,2686.144,198.75,0,2686.144,200.52,0,Nuevo Leon
839,2686.144,96.55,0,2686.144,96.97,0,Nuevo Leon
840,2686.144,87.73,0,2686.144,90.97,0,Nuevo Leon
841,2686.144,9.09,0,2686.144,13.66,0,Nuevo Leon
842,2686.144,96.34,0,2686.144,97.73,0,Nuevo Leon
843,2686.144,174.21,0,2686.144,175.01,0,Nuevo Leon
844,2686.144,195.29,0,2686.144,196.14,0,Nuevo Leon
845,2686.144,144.71,1,2686.144,144.97,1,Nuevo Leon
846,2686.144,51.51,0,2686.144,55.69,0,Nuevo Leon
847,2686.144,106.91,0,2686.144,108.53,0,Nuevo Leon
848,2686.144,133.13,0,2686.144,133.72,0,Nuevo Leon
849,2686.144,92.84,0,2686.144,94.97,0,Nuevo Leon
